symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SH600069,4889,0,1,5,10.08,6.0,5.0,0.0,1.0,1008.38,0,3,1,20161025,100
SZ300562,5845,0,1,5,113.84,17.08,17.08,0.0,0.0,11384.0,0,3,1,20161209,100
SZ000510,5846,0,1,5,12.64,5.0,5.0,0.0,0.0,1264.24,0,3,1,20161209,100
SZ002136,5847,0,1,5,16.8,5.0,5.0,0.0,0.0,1680.24,0,3,1,20161209,100
SZ002816,5848,0,1,5,61.74,9.26,9.26,0.0,0.0,6173.77,0,3,1,20161209,100
SH600699,5849,1,-1,5,35.63,9.91,5.35,3.56,1.0,3563.38,5228,3,1,20161212,100
SH600176,5850,1,-1,5,10.56,7.06,5.0,1.06,1.0,1056.09,5653,3,1,20161212,100
SH600802,5851,1,-1,5,9.58,6.96,5.0,0.96,1.0,957.91,5655,3,1,20161212,100
SZ002602,5852,1,-1,5,46.11,11.53,6.92,4.61,0.0,4611.47,5687,3,1,20161212,100
SH600067,5853,1,-1,5,7.36,6.74,5.0,0.74,1.0,736.07,5705,3,1,20161212,100
SH600379,5854,1,-1,5,22.29,8.23,5.0,2.23,1.0,2228.98,5722,3,1,20161212,100
SZ300268,5855,1,-1,5,30.16,8.02,5.0,3.02,0.0,3015.7,5723,3,1,20161212,100
SH603900,5856,1,-1,5,49.83,13.46,7.47,4.98,1.0,4983.29,5724,3,1,20161212,100
SZ300376,5857,1,-1,5,47.87,11.97,7.18,4.79,0.0,4787.33,5725,3,1,20161212,100
SH603977,5858,1,-1,5,36.16,10.04,5.42,3.62,1.0,3615.65,5726,3,1,20161212,100
SZ300126,5859,1,-1,5,11.94,6.19,5.0,1.19,0.0,1194.34,5727,3,1,20161212,100
SH603633,5860,1,-1,5,47.32,12.83,7.1,4.73,1.0,4731.84,5728,3,1,20161212,100
SZ300320,5861,1,-1,5,19.22,6.92,5.0,1.92,0.0,1921.69,5729,3,1,20161212,100
SZ002434,5862,1,-1,5,16.39,6.64,5.0,1.64,0.0,1638.82,5730,3,1,20161212,100
SZ300573,5863,1,-1,5,8.66,5.87,5.0,0.87,0.0,866.02,5731,3,1,20161212,100
SH603990,5864,1,-1,5,16.27,7.63,5.0,1.63,1.0,1627.1,5732,3,1,20161212,100
