symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ300711,11440,11619,1,13.22,0,1322.0,5.0,5.0,0.0,0.0,-5.0,13.22,1,100,20171102
SZ300700,11441,11620,1,75.47,0,7546.53,11.32,11.32,0.0,0.0,-227.85,73.3,1,100,20171102
SZ002903,11442,11621,1,59.36,0,5936.49,8.9,8.9,0.0,0.0,-297.39,56.48,1,100,20171102
SZ300657,11443,11622,1,66.08,0,6608.18,9.91,9.91,0.0,0.0,57.91,66.76,1,100,20171102
SH603922,11444,11623,1,39.96,0,3995.7,6.99,5.99,0.0,1.0,-114.69,38.88,1,100,20171102
SH603912,11445,11624,1,13.68,0,1368.0,6.0,5.0,0.0,1.0,-6.0,13.68,1,100,20171102
SH600157,11446,11625,1,3.48,0,348.44,6.0,5.0,0.0,1.0,-4.44,3.5,1,100,20171102
SZ300709,11447,11626,1,97.11,0,9710.75,14.57,14.57,0.0,0.0,-225.32,95.0,1,100,20171102
SZ002830,11448,11627,1,33.97,0,3396.94,5.1,5.1,0.0,0.0,104.96,35.07,1,100,20171102
SH603499,11449,11628,1,36.54,0,3653.83,6.48,5.48,0.0,1.0,-65.31,35.95,1,100,20171102
SZ002781,11450,11629,1,33.14,0,3313.97,5.0,5.0,0.0,0.0,-138.97,31.8,1,100,20171102
SZ002843,11451,11630,1,30.45,0,3044.82,5.0,5.0,0.0,0.0,-38.82,30.11,1,100,20171102
SZ300713,11452,11631,1,63.82,0,6382.0,9.57,9.57,0.0,0.0,-9.57,63.82,1,100,20171102
SZ300691,11453,11632,1,104.86,0,10486.37,15.73,15.73,0.0,0.0,-112.1,103.9,1,100,20171102
SH603533,11454,11633,1,52.22,0,5222.0,8.83,7.83,0.0,1.0,-8.83,52.22,1,100,20171102
SZ200053,11455,11634,1,22.28,0,2228.0,5.0,5.0,0.0,0.0,-5.0,22.28,1,100,20171102
SH600000,11456,11635,-1,12.49,1,1249.21,7.25,5.0,1.25,1.0,0.0,0.0,1,100,20171102
SH600229,11457,11636,-1,9.0,1,899.82,6.9,5.0,0.9,1.0,0.0,0.0,1,100,20171102
SZ000582,11458,11637,-1,13.12,1,1312.22,6.31,5.0,1.31,0.0,0.0,0.0,1,100,20171102
SZ000935,11459,11638,-1,23.28,1,2327.52,7.33,5.0,2.33,0.0,0.0,0.0,1,100,20171102
SZ002877,11460,11639,-1,32.05,1,3205.32,8.21,5.0,3.21,0.0,0.0,0.0,1,100,20171102
SZ300275,11461,11640,-1,17.96,1,1796.39,6.8,5.0,1.8,0.0,0.0,0.0,1,100,20171102
SZ300710,11462,11641,-1,55.09,1,5509.0,13.77,8.26,5.51,0.0,0.0,0.0,1,100,20171102
SZ002903,11463,11642,-1,59.36,1,5936.49,14.84,8.9,5.94,0.0,0.0,0.0,1,100,20171102
SZ002903,11464,11643,-1,59.36,1,5936.49,14.84,8.9,5.94,0.0,0.0,0.0,1,100,20171102
SH600278,11465,11644,-1,16.35,1,1635.26,7.64,5.0,1.64,1.0,0.0,0.0,1,100,20171102
SH603922,11466,11645,-1,39.96,1,3995.7,10.99,5.99,4.0,1.0,0.0,0.0,1,100,20171102
SZ300213,11467,11646,-1,8.87,1,887.02,5.89,5.0,0.89,0.0,0.0,0.0,1,100,20171102
SZ000821,11468,11647,-1,14.86,1,1486.43,6.49,5.0,1.49,0.0,0.0,0.0,1,100,20171102
