symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ300063,8418,8512,1,21.52,0,2152.1,5.0,5.0,0.0,0.0,-1291.1,8.66,1,100,20170427
SZ000885,8448,8542,1,19.44,0,1944.03,5.0,5.0,0.0,0.0,-20.03,19.29,1,100,20170428
SH600578,8963,9057,1,4.18,0,417.77,6.0,5.0,0.0,1.0,6.23,4.3,1,100,20170524
SH600976,9181,9275,1,25.9,0,2590.22,6.0,5.0,0.0,1.0,98.78,26.95,1,100,20170607
SH600720,9256,9350,1,7.72,0,771.94,6.0,5.0,0.0,1.0,4.06,7.82,1,100,20170612
SZ300300,9406,9502,1,18.3,0,1829.89,5.0,5.0,0.0,0.0,-48.89,17.86,1,100,20170620
SH600976,9480,9575,1,26.61,0,2660.63,6.0,5.0,0.0,1.0,28.37,26.95,1,100,20170623
SZ002346,9506,9601,1,28.12,0,2811.78,5.0,5.0,0.0,0.0,5.22,28.22,1,100,20170626
SH600976,9507,9602,1,26.41,0,2641.47,6.0,5.0,0.0,1.0,47.53,26.95,1,100,20170626
SZ002524,9508,9603,1,8.57,0,857.22,5.0,5.0,0.0,0.0,-14.22,8.48,1,100,20170626
SZ002876,9529,9624,1,61.84,0,6184.5,9.28,9.28,0.0,0.0,18.22,62.12,1,100,20170627
SZ300348,9538,9633,1,22.6,0,2260.42,5.0,5.0,0.0,0.0,-53.42,22.12,1,100,20170628
SZ002243,9539,9634,1,9.83,0,983.24,5.0,5.0,0.0,0.0,-14.24,9.74,1,100,20170628
SZ000507,9540,9635,1,13.34,0,1333.67,5.0,5.0,0.0,0.0,11.33,13.5,1,100,20170628
SH603043,9541,9636,1,20.88,0,2088.0,6.0,5.0,0.0,1.0,-6.0,20.88,1,100,20170628
SZ002877,9542,9637,1,25.21,0,2520.52,5.0,5.0,0.0,0.0,-34.52,24.91,1,100,20170628
SZ002148,9543,9638,1,10.62,0,1061.7,5.0,5.0,0.0,0.0,5.3,10.72,1,100,20170628
SZ002886,9544,9639,1,20.98,0,2098.0,5.0,5.0,0.0,0.0,-5.0,20.98,1,100,20170628
SZ002061,9545,9640,1,9.93,0,992.8,5.0,5.0,0.0,0.0,-7.8,9.9,1,100,20170628
SZ300668,9546,9641,1,58.69,0,5869.0,8.8,8.8,0.0,0.0,-8.8,58.69,1,100,20170628
SZ002865,9547,9642,1,28.46,0,2846.38,5.0,5.0,0.0,0.0,12.62,28.64,1,100,20170628
SH600397,9548,9643,1,4.38,0,437.95,6.0,5.0,0.0,1.0,-3.95,4.4,1,100,20170628
SZ002885,9549,9644,1,24.6,0,2460.0,5.0,5.0,0.0,0.0,-5.0,24.6,1,100,20170628
SZ300667,9550,9645,1,30.16,0,3016.0,5.0,5.0,0.0,0.0,-5.0,30.16,1,100,20170628
SZ300505,9551,9646,1,45.15,0,4515.15,6.77,6.77,0.0,0.0,-90.92,44.31,1,100,20170628
SZ002379,9552,9647,1,9.04,0,903.7,5.0,5.0,0.0,0.0,-23.7,8.85,1,100,20170628
SZ002113,9553,9648,1,17.64,0,1764.07,5.0,5.0,0.0,0.0,-31.07,17.38,1,100,20170628
