symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SH603090,4429,4478,1,50.48,0,5048.0,8.57,7.57,0.0,1.0,-8.57,50.48,1,100,20160927
SH603189,4430,4479,1,20.37,0,2037.0,6.0,5.0,0.0,1.0,-6.0,20.37,1,100,20160927
SZ002082,4431,4480,1,20.95,0,2095.18,5.0,5.0,0.0,0.0,14.82,21.15,1,100,20160927
SZ300355,4432,4481,1,12.31,0,1230.73,5.0,5.0,0.0,0.0,34.27,12.7,1,100,20160927
SZ002617,4433,4482,1,16.24,0,1623.65,5.0,5.0,0.0,0.0,12.35,16.41,1,100,20160927
SZ300522,4434,4484,1,127.11,0,12710.68,19.07,19.07,0.0,0.0,324.25,130.54,1,100,20160927
SZ002703,4435,4485,1,41.95,0,4195.5,6.29,6.29,0.0,0.0,62.21,42.64,1,100,20160927
SH603843,4436,4486,1,19.38,0,1937.97,6.0,5.0,0.0,1.0,-2.97,19.41,1,100,20160927
SZ000678,4437,4487,1,11.59,0,1159.34,5.0,5.0,0.0,0.0,-1.34,11.63,1,100,20160927
SH600696,4438,4488,1,13.59,0,1359.28,6.0,5.0,0.0,1.0,-9.28,13.56,1,100,20160927
SZ000912,4439,4489,1,7.61,0,760.56,5.0,5.0,0.0,0.0,-4.56,7.61,1,100,20160927
SZ000007,4440,4490,1,24.4,0,2440.33,5.0,5.0,0.0,0.0,-28.33,24.17,1,100,20160927
SZ000019,4441,4491,-1,15.91,1,1590.63,6.59,5.0,1.59,0.0,0.0,0.0,1,100,20160927
SZ000593,4442,4492,-1,13.75,1,1375.24,6.38,5.0,1.38,0.0,0.0,0.0,1,100,20160927
SZ002722,4443,4493,-1,49.8,1,4979.8,12.45,7.47,4.98,0.0,0.0,0.0,1,100,20160927
SH600182,4444,4494,-1,22.31,1,2231.24,8.23,5.0,2.23,1.0,0.0,0.0,1,100,20160927
SH603031,4445,4495,-1,78.64,1,7864.49,20.66,11.8,7.86,1.0,0.0,0.0,1,100,20160927
SH600722,4446,4496,-1,8.31,1,831.17,6.83,5.0,0.83,1.0,0.0,0.0,1,100,20160927
SZ300355,4447,4497,-1,12.31,1,1230.73,6.23,5.0,1.23,0.0,0.0,0.0,1,100,20160927
SH600908,4448,4498,-1,7.79,1,779.0,6.78,5.0,0.78,1.0,0.0,0.0,1,100,20160927
SH603393,4449,4499,-1,57.2,1,5720.42,15.3,8.58,5.72,1.0,0.0,0.0,1,100,20160927
SZ300542,4450,4500,-1,19.03,1,1903.0,6.9,5.0,1.9,0.0,0.0,0.0,1,100,20160927
SZ300391,4451,4501,-1,21.42,1,2142.23,7.14,5.0,2.14,0.0,0.0,0.0,1,100,20160927
SH603843,4452,4502,-1,19.38,1,1937.97,7.94,5.0,1.94,1.0,0.0,0.0,1,100,20160927
SZ300534,4453,4503,-1,42.1,1,4210.0,10.53,6.32,4.21,0.0,0.0,0.0,1,100,20160927
SZ000617,4454,4504,-1,18.46,1,1846.49,6.85,5.0,1.85,0.0,0.0,0.0,1,100,20160927
SZ300541,4455,4505,-1,34.16,1,3416.0,8.54,5.12,3.42,0.0,0.0,0.0,1,100,20160927
SZ002633,4456,4506,-1,24.38,1,2437.78,7.44,5.0,2.44,0.0,0.0,0.0,1,100,20160927
SZ300543,4457,4507,-1,92.53,1,9253.0,23.13,13.88,9.25,0.0,0.0,0.0,1,100,20160927
SZ300538,4458,4508,-1,91.49,1,9148.89,22.87,13.72,9.15,0.0,0.0,0.0,1,100,20160927
SZ002807,4459,4509,-1,13.43,1,1343.45,6.34,5.0,1.34,0.0,0.0,0.0,1,100,20160927
