symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ300692,12494,12600,1,42.36,0,4236.28,6.35,6.35,0.0,0.0,-69.63,41.73,1,100,20171222
SZ300711,12495,12601,1,27.27,0,2727.16,5.0,5.0,0.0,0.0,16.84,27.49,1,100,20171222
SZ002655,12496,12602,1,9.03,0,903.26,5.0,5.0,0.0,0.0,-27.26,8.81,1,100,20171222
SH600578,12497,12603,1,3.75,0,374.81,6.0,5.0,0.0,1.0,-6.81,3.74,1,100,20171222
SH600903,12498,12604,1,12.33,0,1232.78,6.0,5.0,0.0,1.0,28.22,12.67,1,100,20171222
SH603826,12499,12605,1,15.14,0,1514.16,6.0,5.0,0.0,1.0,-12.16,15.08,1,100,20171222
SZ300706,12500,12606,1,85.97,0,8596.99,12.9,12.9,0.0,0.0,20.11,86.3,1,100,20171222
SZ300732,12501,12607,1,83.78,0,8378.26,12.57,12.57,0.0,0.0,-282.83,81.08,1,100,20171222
SZ300565,12502,12608,1,22.9,0,2289.93,5.0,5.0,0.0,0.0,-12.93,22.82,1,100,20171222
SZ002897,12503,12609,1,38.24,0,3824.09,5.74,5.74,0.0,0.0,-55.83,37.74,1,100,20171222
SZ002856,12504,12610,1,45.66,0,4566.11,6.85,6.85,0.0,0.0,57.04,46.3,1,100,20171222
SH600293,12505,12611,1,7.85,0,784.84,6.0,5.0,0.0,1.0,-0.84,7.9,1,100,20171222
SZ300721,12506,12612,1,42.26,0,4225.74,6.34,6.34,0.0,0.0,70.92,43.03,1,100,20171222
SZ300708,12507,12613,1,27.59,0,2758.7,5.0,5.0,0.0,0.0,-88.7,26.75,1,100,20171222
SZ002796,12508,12614,1,29.19,0,2919.07,5.0,5.0,0.0,0.0,-23.07,29.01,1,100,20171222
SZ002828,12509,12615,-1,22.89,1,2289.09,7.29,5.0,2.29,0.0,0.0,0.0,1,100,20171222
SZ000793,12510,12616,-1,10.5,1,1050.07,6.05,5.0,1.05,0.0,0.0,0.0,1,100,20171222
SZ300077,12511,12617,-1,11.58,1,1158.36,6.16,5.0,1.16,0.0,0.0,0.0,1,100,20171222
SH600093,12512,12618,-1,10.86,1,1085.91,7.09,5.0,1.09,1.0,0.0,0.0,1,100,20171222
SZ300277,12513,12619,-1,9.4,1,940.01,5.94,5.0,0.94,0.0,0.0,0.0,1,100,20171222
