symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ002838,6419,6577,1,45.15,0,4514.64,6.77,6.77,0.0,0.0,17.59,45.39,1,100,20170123
SZ002651,6420,6578,1,15.57,0,1556.91,5.0,5.0,0.0,0.0,72.09,16.34,1,100,20170123
SZ300598,6421,6579,1,13.83,0,1383.0,5.0,5.0,0.0,0.0,-5.0,13.83,1,100,20170123
SZ300579,6422,6580,1,62.06,0,6205.91,9.31,9.31,0.0,0.0,-126.22,60.89,1,100,20170123
SH601996,6423,6581,1,10.25,0,1024.83,6.0,5.0,0.0,1.0,17.17,10.48,1,100,20170123
SZ300590,6424,6582,1,65.57,0,6557.02,9.84,9.84,0.0,0.0,80.14,66.47,1,100,20170123
SZ002287,6425,6583,1,54.26,0,5426.31,8.14,8.14,0.0,0.0,-55.45,53.79,1,100,20170123
SH603037,6426,6584,1,25.36,0,2536.0,6.0,5.0,0.0,1.0,-6.0,25.36,1,100,20170123
SZ300562,6427,6585,1,120.22,0,12021.67,18.03,18.03,0.0,0.0,-95.7,119.44,1,100,20170123
SZ002836,6428,6586,1,40.53,0,4053.19,6.08,6.08,0.0,0.0,59.73,41.19,1,100,20170123
SH603036,6429,6587,1,26.58,0,2658.2,6.0,5.0,0.0,1.0,-12.2,26.52,1,100,20170123
SH603667,6430,6588,1,29.57,0,2956.93,6.0,5.0,0.0,1.0,-6.93,29.56,1,100,20170123
SH600007,6431,6589,1,18.18,0,1818.05,6.0,5.0,0.0,1.0,-11.05,18.13,1,100,20170123
SZ002843,6432,6590,1,9.64,0,964.0,5.0,5.0,0.0,0.0,-5.0,9.64,1,100,20170123
SZ300586,6433,6591,1,33.93,0,3393.04,5.09,5.09,0.0,0.0,11.87,34.1,1,100,20170123
SZ300592,6434,6592,1,8.25,0,825.0,5.0,5.0,0.0,0.0,-5.0,8.25,1,100,20170123
SH600720,6435,6593,-1,8.18,1,817.82,6.82,5.0,0.82,1.0,0.0,0.0,1,100,20170123
SZ300584,6436,6594,-1,31.19,1,3119.0,8.12,5.0,3.12,0.0,0.0,0.0,1,100,20170123
SZ300417,6437,6595,-1,50.14,1,5013.88,12.53,7.52,5.01,0.0,0.0,0.0,1,100,20170123
SZ000782,6438,6596,-1,11.67,1,1166.85,6.17,5.0,1.17,0.0,0.0,0.0,1,100,20170123
SH603165,6439,6597,-1,22.0,1,2200.0,8.2,5.0,2.2,1.0,0.0,0.0,1,100,20170123
SZ002842,6440,6598,-1,19.89,1,1989.0,6.99,5.0,1.99,0.0,0.0,0.0,1,100,20170123
SZ300562,6441,6599,-1,120.22,1,12021.67,30.05,18.03,12.02,0.0,0.0,0.0,1,100,20170123
SZ300595,6442,6600,-1,50.2,1,5020.0,12.55,7.53,5.02,0.0,0.0,0.0,1,100,20170123
SH603668,6443,6601,-1,13.08,1,1308.0,7.31,5.0,1.31,1.0,0.0,0.0,1,100,20170123
SH603038,6444,6602,-1,53.93,1,5393.0,14.48,8.09,5.39,1.0,0.0,0.0,1,100,20170123
SZ002841,6445,6603,-1,33.22,1,3322.0,8.32,5.0,3.32,0.0,0.0,0.0,1,100,20170123
SH603039,6446,6604,-1,38.03,1,3803.0,10.51,5.7,3.8,1.0,0.0,0.0,1,100,20170123
