symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ000950,2465,2473,1,7.3,0,730.07,5.0,5.0,0.0,0.0,9.93,7.45,1,100,20160317
SZ300223,4697,4722,1,44.44,0,4443.53,6.67,6.67,0.0,0.0,-50.2,44.0,1,100,20160602
SZ002310,6771,6802,1,12.95,0,1295.43,5.0,5.0,0.0,0.0,41.57,13.42,1,100,20160805
SZ300513,6858,6890,1,109.77,0,10977.31,16.47,16.47,0.0,0.0,215.22,112.09,1,100,20160809
SH600277,6863,6895,1,6.27,0,627.04,6.0,5.0,0.0,1.0,16.96,6.5,1,100,20160809
SH601996,6894,6926,1,8.1,0,809.62,6.0,5.0,0.0,1.0,14.38,8.3,1,100,20160810
SZ002716,6932,6964,1,26.66,0,2665.64,5.0,5.0,0.0,0.0,63.36,27.34,1,100,20160811
SH600016,6934,6966,1,9.41,0,940.84,6.0,5.0,0.0,1.0,24.16,9.71,1,100,20160811
SH601369,6949,6981,1,7.19,0,718.97,6.0,5.0,0.0,1.0,-3.97,7.21,1,100,20160811
SZ002054,6990,7023,1,11.91,0,1190.67,5.0,5.0,0.0,0.0,14.33,12.1,1,100,20160812
SZ000510,6992,7025,1,8.02,0,801.9,5.0,5.0,0.0,0.0,1.1,8.08,1,100,20160812
SZ300520,6996,7029,1,109.17,0,10916.78,16.38,16.38,0.0,0.0,325.84,112.59,1,100,20160812
SZ002803,6997,7030,1,58.34,0,5834.49,8.75,8.75,0.0,0.0,208.76,60.52,1,100,20160812
SH600288,6998,7031,1,13.63,0,1363.05,6.0,5.0,0.0,1.0,-3.05,13.66,1,100,20160812
SH600246,7025,7058,1,6.16,0,616.45,6.0,5.0,0.0,1.0,-12.45,6.1,1,100,20160815
SZ002432,7026,7059,1,19.6,0,1959.53,5.0,5.0,0.0,0.0,1.47,19.66,1,100,20160815
SZ300358,7027,7060,1,21.8,0,2180.07,5.0,5.0,0.0,0.0,24.93,22.1,1,100,20160815
SZ300247,7028,7061,1,10.3,0,1030.32,5.0,5.0,0.0,0.0,10.68,10.46,1,100,20160815
SZ300284,7029,7062,1,23.79,0,2378.51,5.0,5.0,0.0,0.0,5.49,23.89,1,100,20160815
SZ300529,7030,7063,1,36.69,0,3669.0,5.5,5.5,0.0,0.0,-5.5,36.69,1,100,20160815
SZ002647,7031,7064,1,37.46,0,3746.16,5.62,5.62,0.0,0.0,35.22,37.87,1,100,20160815
SZ002801,7032,7065,1,169.78,0,16977.69,25.47,25.47,0.0,0.0,124.84,171.28,1,100,20160815
SZ002146,7033,7066,1,8.53,0,852.57,5.0,5.0,0.0,0.0,0.43,8.58,1,100,20160815
SH603069,7034,7067,1,27.06,0,2706.41,6.0,5.0,0.0,1.0,21.59,27.34,1,100,20160815
SH601996,7035,7068,1,8.2,0,819.74,6.0,5.0,0.0,1.0,4.26,8.3,1,100,20160815
SZ300527,7036,7069,1,16.94,0,1694.0,5.0,5.0,0.0,0.0,-5.0,16.94,1,100,20160815
SH603861,7037,7070,1,36.74,0,3673.85,6.51,5.51,0.0,1.0,90.64,37.71,1,100,20160815
SZ002808,7038,7071,1,12.21,0,1221.0,5.0,5.0,0.0,0.0,-5.0,12.21,1,100,20160815
SZ000918,7039,7072,1,10.73,0,1072.92,5.0,5.0,0.0,0.0,13.08,10.91,1,100,20160815
SH600919,7040,7073,1,13.97,0,1396.91,6.0,5.0,0.0,1.0,33.09,14.36,1,100,20160815
SH600863,7041,7074,1,3.38,0,338.49,6.0,5.0,0.0,1.0,-4.49,3.4,1,100,20160815
SZ300505,7042,7075,1,71.91,0,7191.12,10.79,10.79,0.0,0.0,72.09,72.74,1,100,20160815
SZ000402,7043,7076,1,12.61,0,1261.37,5.0,5.0,0.0,0.0,24.63,12.91,1,100,20160815
SZ000002,7044,7077,1,24.31,0,2431.03,5.0,5.0,0.0,0.0,69.97,25.06,1,100,20160815
SZ002805,7045,7078,1,68.26,0,6825.9,10.24,10.24,0.0,0.0,13.86,68.5,1,100,20160815
SZ300526,7046,7079,1,35.64,0,3564.0,5.35,5.35,0.0,0.0,-5.35,35.64,1,100,20160815
SZ002803,7047,7080,1,60.19,0,6018.7,9.03,9.03,0.0,0.0,24.27,60.52,1,100,20160815
SZ300525,7048,7081,1,63.89,0,6389.0,9.58,9.58,0.0,0.0,-9.58,63.89,1,100,20160815
SZ300535,7049,7082,1,29.3,0,2930.0,5.0,5.0,0.0,0.0,-5.0,29.3,1,100,20160815
SZ300506,7050,7083,1,88.34,0,8833.92,13.25,13.25,0.0,0.0,140.83,89.88,1,100,20160815
