symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ300063,15809,15906,1,21.52,0,2152.1,5.0,5.0,0.0,0.0,11.9,21.69,1,100,20170427
SZ000885,15870,15967,1,19.44,0,1944.03,5.0,5.0,0.0,0.0,-20.03,19.29,1,100,20170428
SH600572,16246,16343,1,6.81,0,680.91,6.0,5.0,0.0,1.0,4.09,6.91,1,100,20170510
SZ000553,16436,16532,1,12.62,0,1261.77,5.0,5.0,0.0,0.0,-15.77,12.51,1,100,20170516
SZ000839,16438,16534,1,8.81,0,881.04,5.0,5.0,0.0,0.0,4.96,8.91,1,100,20170516
SZ002846,16563,16659,1,52.58,0,5258.21,7.89,7.89,0.0,0.0,121.9,53.88,1,100,20170518
SZ000677,16626,16722,1,5.15,0,515.32,5.0,5.0,0.0,0.0,-7.32,5.13,1,100,20170519
SH603728,16627,16723,1,29.04,0,2903.81,6.0,5.0,0.0,1.0,-71.81,28.38,1,100,20170519
SH603505,16628,16724,1,16.93,0,1693.0,6.0,5.0,0.0,1.0,-6.0,16.93,1,100,20170519
SZ002350,16629,16725,1,27.23,0,2723.0,5.0,5.0,0.0,0.0,-5.0,27.23,1,100,20170519
SH600132,16630,16726,1,22.24,0,2224.31,6.0,5.0,0.0,1.0,-21.31,22.09,1,100,20170519
SH601952,16631,16727,1,18.91,0,1890.92,6.0,5.0,0.0,1.0,-53.92,18.43,1,100,20170519
SZ300652,16632,16728,1,30.45,0,3045.0,5.0,5.0,0.0,0.0,-5.0,30.45,1,100,20170519
SH600241,16633,16729,1,19.6,0,1960.4,6.0,5.0,0.0,1.0,13.6,19.8,1,100,20170519
SZ300643,16634,16730,1,16.07,0,1607.0,5.0,5.0,0.0,0.0,-5.0,16.07,1,100,20170519
SH603501,16635,16731,1,25.99,0,2598.69,6.0,5.0,0.0,1.0,-175.69,24.29,1,100,20170519
SH603667,16636,16732,1,28.3,0,2829.62,6.0,5.0,0.0,1.0,43.38,28.79,1,100,20170519
SZ300653,16637,16733,1,22.47,0,2247.0,5.0,5.0,0.0,0.0,-5.0,22.47,1,100,20170519
SZ001979,16638,16734,1,19.67,0,1966.71,5.0,5.0,0.0,0.0,-7.71,19.64,1,100,20170519
SZ300651,16639,16735,1,42.32,0,4232.0,6.35,6.35,0.0,0.0,-6.35,42.32,1,100,20170519
SZ300388,16640,16736,1,22.25,0,2224.57,5.0,5.0,0.0,0.0,-15.57,22.14,1,100,20170519
SH603113,16641,16737,1,30.33,0,3032.69,6.0,5.0,0.0,1.0,-105.69,29.33,1,100,20170519
SH603603,16642,16738,1,49.77,0,4977.23,8.47,7.47,0.0,1.0,46.3,50.32,1,100,20170519
SH603229,16643,16739,1,24.12,0,2412.0,6.0,5.0,0.0,1.0,-6.0,24.12,1,100,20170519
SZ002109,16644,16740,1,9.06,0,906.5,5.0,5.0,0.0,0.0,17.5,9.29,1,100,20170519
SH603896,16645,16741,1,32.38,0,3238.0,6.0,5.0,0.0,1.0,-6.0,32.38,1,100,20170519
SZ000615,16646,16742,1,17.82,0,1781.71,5.0,5.0,0.0,0.0,10.29,17.97,1,100,20170519
SH603926,16647,16743,1,44.85,0,4485.45,7.73,6.73,0.0,1.0,-58.18,44.35,1,100,20170519
SZ300191,16648,16744,1,28.86,0,2886.0,5.0,5.0,0.0,0.0,-5.0,28.86,1,100,20170519
SZ000958,16649,16745,1,10.45,0,1045.23,5.0,5.0,0.0,0.0,49.77,11.0,1,100,20170519
SH603488,16650,16746,1,14.69,0,1469.0,6.0,5.0,0.0,1.0,-6.0,14.69,1,100,20170519
SH603086,16651,16747,1,44.99,0,4499.0,7.75,6.75,0.0,1.0,-7.75,44.99,1,100,20170519
SZ300150,16652,16748,1,9.59,0,959.49,5.0,5.0,0.0,0.0,-12.49,9.52,1,100,20170519
