symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ000950,2449,2467,1,7.3,0,730.07,5.0,5.0,0.0,0.0,9.93,7.45,1,100,20160317
SZ300223,4684,4717,1,44.44,0,4443.53,6.67,6.67,0.0,0.0,-50.2,44.0,1,100,20160602
SZ002310,6750,6793,1,12.95,0,1295.43,5.0,5.0,0.0,0.0,41.57,13.42,1,100,20160805
SZ300513,6836,6881,1,109.77,0,10977.31,16.47,16.47,0.0,0.0,215.22,112.09,1,100,20160809
SH600277,6841,6886,1,6.27,0,627.04,6.0,5.0,0.0,1.0,16.96,6.5,1,100,20160809
SH601996,6872,6917,1,8.1,0,809.62,6.0,5.0,0.0,1.0,14.38,8.3,1,100,20160810
SZ002716,6910,6955,1,26.66,0,2665.64,5.0,5.0,0.0,0.0,63.36,27.34,1,100,20160811
SH600016,6912,6957,1,9.41,0,940.84,6.0,5.0,0.0,1.0,24.16,9.71,1,100,20160811
SH601369,6927,6972,1,7.19,0,718.97,6.0,5.0,0.0,1.0,-3.97,7.21,1,100,20160811
SZ002054,6968,7014,1,11.91,0,1190.67,5.0,5.0,0.0,0.0,14.33,12.1,1,100,20160812
SZ000510,6970,7016,1,8.02,0,801.9,5.0,5.0,0.0,0.0,1.1,8.08,1,100,20160812
SZ300520,6974,7020,1,109.17,0,10916.78,16.38,16.38,0.0,0.0,325.84,112.59,1,100,20160812
SZ002803,6975,7021,1,58.34,0,5834.49,8.75,8.75,0.0,0.0,208.76,60.52,1,100,20160812
SH600288,6976,7022,1,13.63,0,1363.05,6.0,5.0,0.0,1.0,-3.05,13.66,1,100,20160812
SH600246,7003,7049,1,6.16,0,616.45,6.0,5.0,0.0,1.0,-12.45,6.1,1,100,20160815
SZ002432,7004,7050,1,19.6,0,1959.53,5.0,5.0,0.0,0.0,1.47,19.66,1,100,20160815
SZ300358,7005,7051,1,21.8,0,2180.07,5.0,5.0,0.0,0.0,24.93,22.1,1,100,20160815
SZ300247,7006,7052,1,10.3,0,1030.32,5.0,5.0,0.0,0.0,10.68,10.46,1,100,20160815
SZ300284,7007,7053,1,23.79,0,2378.51,5.0,5.0,0.0,0.0,5.49,23.89,1,100,20160815
SZ300529,7008,7054,1,36.69,0,3669.0,5.5,5.5,0.0,0.0,-5.5,36.69,1,100,20160815
SZ002647,7009,7055,1,37.46,0,3746.16,5.62,5.62,0.0,0.0,35.22,37.87,1,100,20160815
SZ002801,7010,7056,1,169.78,0,16977.69,25.47,25.47,0.0,0.0,124.84,171.28,1,100,20160815
SZ002146,7011,7057,1,8.53,0,852.57,5.0,5.0,0.0,0.0,0.43,8.58,1,100,20160815
SH603069,7012,7058,1,27.06,0,2706.41,6.0,5.0,0.0,1.0,21.59,27.34,1,100,20160815
SH601996,7013,7059,1,8.2,0,819.74,6.0,5.0,0.0,1.0,4.26,8.3,1,100,20160815
SZ300527,7014,7060,1,16.94,0,1694.0,5.0,5.0,0.0,0.0,-5.0,16.94,1,100,20160815
SH603861,7015,7061,1,36.74,0,3673.85,6.51,5.51,0.0,1.0,90.64,37.71,1,100,20160815
SZ002808,7016,7062,1,12.21,0,1221.0,5.0,5.0,0.0,0.0,-5.0,12.21,1,100,20160815
SZ000918,7017,7063,1,10.73,0,1072.92,5.0,5.0,0.0,0.0,13.08,10.91,1,100,20160815
SH600919,7018,7064,1,13.97,0,1396.91,6.0,5.0,0.0,1.0,33.09,14.36,1,100,20160815
SH600863,7019,7065,1,3.38,0,338.49,6.0,5.0,0.0,1.0,-4.49,3.4,1,100,20160815
SZ300505,7020,7066,1,71.91,0,7191.12,10.79,10.79,0.0,0.0,72.09,72.74,1,100,20160815
SZ000402,7021,7067,1,12.61,0,1261.37,5.0,5.0,0.0,0.0,24.63,12.91,1,100,20160815
SZ000002,7022,7068,1,24.31,0,2431.03,5.0,5.0,0.0,0.0,69.97,25.06,1,100,20160815
SZ002805,7023,7069,1,68.26,0,6825.9,10.24,10.24,0.0,0.0,13.86,68.5,1,100,20160815
SZ300526,7024,7070,1,35.64,0,3564.0,5.35,5.35,0.0,0.0,-5.35,35.64,1,100,20160815
SZ002803,7025,7071,1,60.19,0,6018.7,9.03,9.03,0.0,0.0,24.27,60.52,1,100,20160815
SZ300525,7026,7072,1,63.89,0,6389.0,9.58,9.58,0.0,0.0,-9.58,63.89,1,100,20160815
SZ300535,7027,7073,1,29.3,0,2930.0,5.0,5.0,0.0,0.0,-5.0,29.3,1,100,20160815
SZ300506,7028,7074,1,88.34,0,8833.92,13.25,13.25,0.0,0.0,140.83,89.88,1,100,20160815
