symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SH603701,1641,0,1,5,25.87,6.0,5.0,0.0,1.0,2587.01,0,3,1,20160415,100
SZ000882,1642,0,1,5,5.28,5.0,5.0,0.0,0.0,527.7,0,3,1,20160415,100
SH600157,1643,0,1,5,4.28,6.0,5.0,0.0,1.0,427.56,0,3,1,20160415,100
SZ300236,1644,0,1,5,36.41,5.46,5.46,0.0,0.0,3640.72,0,3,1,20160415,100
SH603988,1645,0,1,5,55.77,9.37,8.37,0.0,1.0,5577.05,0,3,1,20160415,100
SZ002793,1646,0,1,5,17.19,5.0,5.0,0.0,0.0,1719.15,0,3,1,20160415,100
SZ002789,1647,0,1,5,63.53,9.53,9.53,0.0,0.0,6352.51,0,3,1,20160415,100
SZ002779,1648,0,1,5,59.6,8.94,8.94,0.0,0.0,5960.48,0,3,1,20160415,100
SZ000913,1649,0,1,5,14.29,5.0,5.0,0.0,0.0,1428.88,0,3,1,20160415,100
SZ300484,1650,0,1,5,136.46,20.47,20.47,0.0,0.0,13646.0,0,3,1,20160415,100
SZ300505,1651,0,1,5,50.8,7.62,7.62,0.0,0.0,5080.08,0,3,1,20160415,100
SZ002625,1652,0,1,5,56.74,8.51,8.51,0.0,0.0,5673.89,0,3,1,20160415,100
SZ002198,1653,0,1,5,9.92,5.0,5.0,0.0,0.0,992.04,0,3,1,20160415,100
SZ000889,1654,0,1,5,11.65,5.0,5.0,0.0,0.0,1164.6,0,3,1,20160415,100
SH600462,1655,1,-1,5,8.9,6.89,5.0,0.89,1.0,889.67,1507,3,1,20160418,100
SZ002642,1656,1,-1,5,42.87,10.72,6.43,4.29,0.0,4287.46,1537,3,1,20160418,100
SZ002782,1657,1,-1,5,41.7,10.43,6.26,4.17,0.0,4170.21,1566,3,1,20160418,100
SH603936,1658,1,-1,5,39.77,10.94,5.97,3.98,1.0,3977.45,1571,3,1,20160418,100
SZ300311,1659,1,-1,5,34.88,8.72,5.23,3.49,0.0,3487.53,1574,3,1,20160418,100
SZ000960,1660,1,-1,5,12.13,6.21,5.0,1.21,0.0,1212.74,1579,3,1,20160418,100
SZ002791,1661,1,-1,5,54.65,13.66,8.2,5.47,0.0,5465.39,1588,3,1,20160418,100
SZ002785,1662,1,-1,5,26.45,7.64,5.0,2.64,0.0,2644.59,1589,3,1,20160418,100
SZ000882,1663,1,-1,5,5.12,5.51,5.0,0.51,0.0,511.87,1590,3,1,20160418,100
SZ300493,1664,1,-1,5,51.49,12.87,7.72,5.15,0.0,5148.8,1591,3,1,20160418,100
SZ000505,1665,1,-1,5,9.94,5.99,5.0,0.99,0.0,994.46,1592,3,1,20160418,100
SH603861,1666,1,-1,5,29.85,8.99,5.0,2.99,1.0,2985.01,1593,3,1,20160418,100
SZ000890,1667,1,-1,5,10.37,6.04,5.0,1.04,0.0,1036.68,1594,3,1,20160418,100
SZ000695,1668,1,-1,5,18.68,6.87,5.0,1.87,0.0,1867.85,1595,3,1,20160418,100
SZ300505,1669,1,-1,5,49.28,12.32,7.39,4.93,0.0,4927.68,1596,3,1,20160418,100
SZ300413,1670,1,-1,5,32.81,8.28,5.0,3.28,0.0,3281.17,1597,3,1,20160418,100
