symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ000985,1000,0,1,5,21.67,5.0,5.0,0.0,0.0,2167.04,0,3,1,20160229,100
SH600533,1001,0,1,5,5.33,6.0,5.0,0.0,1.0,533.25,0,3,1,20160229,100
SZ000982,1002,0,1,5,6.17,5.0,5.0,0.0,0.0,617.0,0,3,1,20160229,100
SZ300459,1003,0,1,5,26.47,5.0,5.0,0.0,0.0,2647.45,0,3,1,20160229,100
SH603608,1004,0,1,5,27.5,6.0,5.0,0.0,1.0,2750.0,0,3,1,20160229,100
SZ000937,1005,0,1,5,5.22,5.0,5.0,0.0,0.0,522.05,0,3,1,20160229,100
SH603099,1006,0,1,5,20.89,6.0,5.0,0.0,1.0,2089.41,0,3,1,20160229,100
SH600231,1007,0,1,5,5.72,6.0,5.0,0.0,1.0,572.1,0,3,1,20160229,100
SZ300023,1008,0,1,5,41.66,6.25,6.25,0.0,0.0,4166.4,0,3,1,20160229,100
SZ002582,1009,0,1,5,22.87,5.0,5.0,0.0,0.0,2287.0,0,3,1,20160229,100
SZ002015,1010,1,-1,5,10.16,6.02,5.0,1.02,0.0,1015.77,960,3,1,20160301,100
SZ002785,1011,1,-1,5,24.79,7.48,5.0,2.48,0.0,2479.04,961,3,1,20160301,100
SZ002785,1012,1,-1,5,22.69,7.27,5.0,2.27,0.0,2268.56,961,3,1,20160301,100
SZ300139,1013,1,-1,5,12.55,6.25,5.0,1.25,0.0,1254.74,962,3,1,20160301,100
SZ000982,1014,1,-1,5,6.54,5.65,5.0,0.65,0.0,654.02,963,3,1,20160301,100
SZ000554,1015,1,-1,5,10.1,6.01,5.0,1.01,0.0,1010.08,964,3,1,20160301,100
SZ002265,1016,1,-1,5,12.51,6.25,5.0,1.25,0.0,1251.31,965,3,1,20160301,100
SZ300260,1017,1,-1,5,21.14,7.11,5.0,2.11,0.0,2113.78,966,3,1,20160301,100
SZ000988,1018,1,-1,5,14.72,6.47,5.0,1.47,0.0,1472.48,967,3,1,20160301,100
SZ300501,1019,1,-1,5,79.18,19.8,11.88,7.92,0.0,7918.38,968,3,1,20160301,100
SZ002708,1020,1,-1,5,13.58,6.36,5.0,1.36,0.0,1357.58,969,3,1,20160301,100
SH600801,1021,1,-1,5,7.27,6.73,5.0,0.73,1.0,726.88,970,3,1,20160301,100
