symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SH603878,6181,0,1,5,36.92,6.54,5.54,0.0,1.0,3692.15,0,3,1,20161229,100
SZ300572,6182,0,1,5,66.85,10.03,10.03,0.0,0.0,6684.93,0,3,1,20161229,100
SZ000043,6183,0,1,5,11.97,5.0,5.0,0.0,0.0,1196.7,0,3,1,20161229,100
SZ002346,6184,0,1,5,35.1,5.27,5.27,0.0,0.0,3510.37,0,3,1,20161229,100
SH600760,6185,0,1,5,18.36,6.0,5.0,0.0,1.0,1836.0,0,3,1,20161229,100
SZ002837,6186,0,1,5,25.79,5.0,5.0,0.0,0.0,2579.14,0,3,1,20161229,100
SZ002819,6187,0,1,5,43.62,6.54,6.54,0.0,0.0,4361.91,0,3,1,20161229,100
SZ002830,6188,0,1,5,64.0,9.6,9.6,0.0,0.0,6400.21,0,3,1,20161229,100
SZ002836,6189,0,1,5,11.58,5.0,5.0,0.0,0.0,1157.69,0,3,1,20161229,100
SH603990,6191,0,1,5,55.56,9.33,8.33,0.0,1.0,5556.36,0,3,1,20161229,100
SZ300585,6192,0,1,5,14.07,5.0,5.0,0.0,0.0,1406.78,0,3,1,20161229,100
SZ300575,6193,0,1,5,62.37,9.36,9.36,0.0,0.0,6237.37,0,3,1,20161229,100
SH600069,6194,0,1,5,13.14,6.0,5.0,0.0,1.0,1314.47,0,3,1,20161229,100
SZ300402,6195,0,1,5,26.53,5.0,5.0,0.0,0.0,2652.71,0,3,1,20161229,100
SZ300563,6196,1,-1,5,58.85,14.71,8.83,5.89,0.0,5885.37,6034,3,1,20161230,100
SZ002833,6197,1,-1,5,16.98,6.7,5.0,1.7,0.0,1698.12,6035,3,1,20161230,100
SZ300576,6198,1,-1,5,24.53,7.45,5.0,2.45,0.0,2452.84,6036,3,1,20161230,100
SZ300579,6199,1,-1,5,29.76,7.98,5.0,2.98,0.0,2976.48,6037,3,1,20161230,100
SH600810,6200,1,-1,5,10.3,7.03,5.0,1.03,1.0,1029.73,6038,3,1,20161230,100
SH603886,6201,1,-1,5,17.06,7.71,5.0,1.71,1.0,1705.54,6039,3,1,20161230,100
SZ300577,6202,1,-1,5,52.95,13.24,7.94,5.29,0.0,5294.7,6040,3,1,20161230,100
SZ300581,6203,1,-1,5,72.07,18.02,10.81,7.21,0.0,7206.94,6041,3,1,20161230,100
SH600234,6204,1,-1,5,18.29,7.83,5.0,1.83,1.0,1829.11,6043,3,1,20161230,100
SH603389,6205,1,-1,5,25.77,8.58,5.0,2.58,1.0,2576.93,6044,3,1,20161230,100
SH603577,6206,1,-1,5,27.28,8.73,5.0,2.73,1.0,2728.44,6045,3,1,20161230,100
SH600860,6207,1,-1,5,11.51,7.15,5.0,1.15,1.0,1151.47,6047,3,1,20161230,100
SH603990,6208,1,-1,5,53.9,14.47,8.08,5.39,1.0,5389.67,6048,3,1,20161230,100
SZ002835,6209,1,-1,5,20.72,7.07,5.0,2.07,0.0,2072.3,6050,3,1,20161230,100
SZ300571,6210,1,-1,5,57.7,14.42,8.65,5.77,0.0,5769.58,6051,3,1,20161230,100
SZ300575,6211,1,-1,5,66.12,16.53,9.92,6.61,0.0,6611.61,6052,3,1,20161230,100
SZ000737,6212,1,-1,5,7.68,5.77,5.0,0.77,0.0,768.33,6053,3,1,20161230,100
