symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SH600722,10221,0,1,5,10.25,6.0,5.0,0.0,1.0,1024.62,0,3,1,20170801,100
SZ002887,10222,0,1,5,60.46,9.07,9.07,0.0,0.0,6045.79,0,3,1,20170801,100
SZ300682,10223,0,1,5,7.88,5.0,5.0,0.0,0.0,787.81,0,3,1,20170801,100
SZ002201,10224,0,1,5,10.71,5.0,5.0,0.0,0.0,1071.08,0,3,1,20170801,100
SZ002753,10225,0,1,5,27.97,5.0,5.0,0.0,0.0,2797.28,0,3,1,20170801,100
SZ002276,10226,0,1,5,10.67,5.0,5.0,0.0,0.0,1066.91,0,3,1,20170801,100
SZ300677,10227,0,1,5,39.73,5.96,5.96,0.0,0.0,3973.09,0,3,1,20170801,100
SZ002192,10228,0,1,5,30.4,5.0,5.0,0.0,0.0,3040.0,0,3,1,20170801,100
SZ300681,10229,0,1,5,40.49,6.07,6.07,0.0,0.0,4049.0,0,3,1,20170801,100
SZ000927,10230,0,1,5,4.94,5.0,5.0,0.0,0.0,494.27,0,3,1,20170801,100
SZ000615,10231,0,1,5,11.73,5.0,5.0,0.0,0.0,1172.72,0,3,1,20170801,100
SH601015,10232,1,-1,5,9.46,6.95,5.0,0.95,1.0,946.38,10078,3,1,20170802,100
SZ000835,10233,1,-1,5,10.4,6.04,5.0,1.04,0.0,1040.41,10081,3,1,20170802,100
SH603133,10234,1,-1,5,38.6,10.65,5.79,3.86,1.0,3860.21,10087,3,1,20170802,100
SZ002888,10235,1,-1,5,26.68,7.67,5.0,2.67,0.0,2668.02,10100,3,1,20170802,100
SH600010,10236,1,-1,5,2.98,6.3,5.0,0.3,1.0,297.51,10101,3,1,20170802,100
SZ300679,10237,1,-1,5,113.71,28.43,17.06,11.37,0.0,11370.62,10102,3,1,20170802,100
SZ000670,10238,1,-1,5,5.33,5.53,5.0,0.53,0.0,533.24,10103,3,1,20170802,100
SZ000952,10239,1,-1,5,16.66,6.67,5.0,1.67,0.0,1666.3,10106,3,1,20170802,100
SH600207,10240,1,-1,5,7.55,6.76,5.0,0.76,1.0,755.4,10107,3,1,20170802,100
SZ300681,10241,1,-1,5,42.92,10.73,6.44,4.29,0.0,4291.94,10108,3,1,20170802,100
SZ300609,10242,1,-1,5,44.4,11.1,6.66,4.44,0.0,4440.46,10109,3,1,20170802,100
