symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ002795,5713,0,1,5,92.78,13.92,13.92,0.0,0.0,9278.4,0,3,1,20161201,100
SZ300512,7732,0,1,5,31.83,5.0,5.0,0.0,0.0,3182.61,0,3,1,20170321,100
SH603656,7733,0,1,5,31.49,6.0,5.0,0.0,1.0,3149.24,0,3,1,20170321,100
SZ000798,7734,0,1,5,12.94,5.0,5.0,0.0,0.0,1294.3,0,3,1,20170321,100
SZ300542,7735,0,1,5,50.85,7.63,7.63,0.0,0.0,5085.28,0,3,1,20170321,100
SZ002218,7736,0,1,5,10.28,5.0,5.0,0.0,0.0,1028.1,0,3,1,20170321,100
SZ002830,7737,0,1,5,78.91,11.84,11.84,0.0,0.0,7891.16,0,3,1,20170321,100
SZ300627,7738,0,1,5,18.07,5.0,5.0,0.0,0.0,1806.81,0,3,1,20170321,100
SZ002855,7739,0,1,5,9.4,5.0,5.0,0.0,0.0,939.56,0,3,1,20170321,100
SZ002825,7740,0,1,5,61.29,9.19,9.19,0.0,0.0,6129.38,0,3,1,20170321,100
SH603169,7741,0,1,5,14.37,6.0,5.0,0.0,1.0,1437.0,0,3,1,20170321,100
SZ300044,7742,1,-1,5,23.34,7.33,5.0,2.33,0.0,2334.12,7555,3,1,20170322,100
SZ300616,7743,1,-1,5,194.35,48.59,29.15,19.44,0.0,19435.18,7584,3,1,20170322,100
SZ300076,7744,1,-1,5,12.0,6.2,5.0,1.2,0.0,1199.9,7592,3,1,20170322,100
SZ300617,7745,1,-1,5,132.6,33.15,19.89,13.26,0.0,13259.6,7616,3,1,20170322,100
SZ002853,7746,1,-1,5,92.32,23.08,13.85,9.23,0.0,9231.54,7617,3,1,20170322,100
SH603179,7747,1,-1,5,25.87,8.59,5.0,2.59,1.0,2587.47,7618,3,1,20170322,100
SZ300620,7748,1,-1,5,34.0,8.5,5.1,3.4,0.0,3400.48,7619,3,1,20170322,100
SZ300569,7749,1,-1,5,108.51,27.13,16.28,10.85,0.0,10851.31,7620,3,1,20170322,100
SZ300622,7750,1,-1,5,21.98,7.2,5.0,2.2,0.0,2198.44,7621,3,1,20170322,100
SZ000777,7751,1,-1,5,23.81,7.38,5.0,2.38,0.0,2380.68,7622,3,1,20170322,100
SZ300626,7752,1,-1,5,12.59,6.26,5.0,1.26,0.0,1259.28,7623,3,1,20170322,100
SZ002856,7753,1,-1,5,19.49,6.95,5.0,1.95,0.0,1949.34,7624,3,1,20170322,100
SH603133,7754,1,-1,5,13.21,7.32,5.0,1.32,1.0,1320.76,7625,3,1,20170322,100
SZ300621,7755,1,-1,5,17.47,6.75,5.0,1.75,0.0,1746.88,7626,3,1,20170322,100
