symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ002726,2001,2049,1,14.19,0,1419.25,5.0,5.0,0.0,0.0,13.75,14.38,1,100,20160512
SZ300117,2002,2050,1,6.23,0,622.73,5.0,5.0,0.0,0.0,-8.73,6.19,1,100,20160512
SZ002330,2003,2051,1,10.99,0,1098.69,5.0,5.0,0.0,0.0,-16.69,10.87,1,100,20160512
SZ000918,2004,2052,1,6.07,0,607.31,5.0,5.0,0.0,0.0,-3.31,6.09,1,100,20160512
SZ002323,2005,2053,1,16.27,0,1627.26,5.0,5.0,0.0,0.0,24.74,16.57,1,100,20160512
SZ002757,2006,2054,1,43.31,0,4331.38,6.5,6.5,0.0,0.0,-54.88,42.83,1,100,20160512
SZ002786,2007,2055,1,55.72,0,5571.93,8.36,8.36,0.0,0.0,99.71,56.8,1,100,20160512
SH603919,2008,2056,-1,27.67,1,2766.66,8.77,5.0,2.77,1.0,0.0,0.0,1,100,20160512
SZ000048,2009,2057,-1,38.4,1,3839.82,9.6,5.76,3.84,0.0,0.0,0.0,1,100,20160512
SZ000890,2010,2058,-1,10.49,1,1049.0,6.05,5.0,1.05,0.0,0.0,0.0,1,100,20160512
SZ300476,2011,2059,-1,23.3,1,2330.23,7.33,5.0,2.33,0.0,0.0,0.0,1,100,20160512
SZ300490,2012,2060,-1,24.49,1,2449.29,7.45,5.0,2.45,0.0,0.0,0.0,1,100,20160512
SZ002789,2013,2061,-1,52.49,1,5249.12,13.12,7.87,5.25,0.0,0.0,0.0,1,100,20160512
SZ000639,2014,2062,-1,14.37,1,1437.29,6.44,5.0,1.44,0.0,0.0,0.0,1,100,20160512
