symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SH603879,17967,18063,1,21.92,0,2191.84,6.0,5.0,0.0,1.0,-10.84,21.87,1,100,20170703
SH603326,17968,18064,1,28.09,0,2808.97,6.0,5.0,0.0,1.0,85.03,29.0,1,100,20170703
SZ002846,17969,18065,1,34.16,0,3416.03,5.12,5.12,0.0,0.0,0.85,34.22,1,100,20170703
SZ002628,17970,18066,1,6.67,0,666.6,5.0,5.0,0.0,0.0,-4.6,6.67,1,100,20170703
SH600209,17971,18067,1,13.91,0,1391.32,6.0,5.0,0.0,1.0,-2.32,13.95,1,100,20170703
SZ300657,17972,18068,1,49.48,0,4948.16,7.42,7.42,0.0,0.0,225.42,51.81,1,100,20170703
SH603043,17973,18069,1,26.87,0,2687.46,6.0,5.0,0.0,1.0,-10.46,26.83,1,100,20170703
SZ002688,17974,18070,1,9.31,0,930.54,5.0,5.0,0.0,0.0,-8.54,9.27,1,100,20170703
SZ000721,17975,18071,1,8.61,0,861.2,5.0,5.0,0.0,0.0,-7.2,8.59,1,100,20170703
SZ300643,17976,18072,1,16.67,0,1666.9,5.0,5.0,0.0,0.0,39.1,17.11,1,100,20170703
SZ002865,17977,18073,1,29.28,0,2927.98,5.0,5.0,0.0,0.0,42.02,29.75,1,100,20170703
SZ002883,17978,18074,1,50.06,0,5005.58,7.51,7.51,0.0,0.0,-12.09,50.01,1,100,20170703
SZ000669,17979,18075,1,17.87,0,1786.94,5.0,5.0,0.0,0.0,7.06,17.99,1,100,20170703
SZ002703,17980,18076,1,27.15,0,2715.27,5.0,5.0,0.0,0.0,-35.27,26.85,1,100,20170703
SZ300264,17981,18077,1,8.71,0,870.88,5.0,5.0,0.0,0.0,-11.88,8.64,1,100,20170703
SZ002881,17982,18078,1,25.15,0,2515.0,5.0,5.0,0.0,0.0,-5.0,25.15,1,100,20170703
SZ000524,17983,18079,1,13.19,0,1318.61,5.0,5.0,0.0,0.0,-4.61,13.19,1,100,20170703
SZ300667,17984,18080,1,38.3,0,3830.18,5.75,5.75,0.0,0.0,-15.93,38.2,1,100,20170703
SZ300592,17985,18081,1,22.92,0,2292.03,5.0,5.0,0.0,0.0,-9.03,22.88,1,100,20170703
SH603801,17986,18082,1,37.18,0,3718.0,6.58,5.58,0.0,1.0,-6.58,37.18,1,100,20170703
SZ000611,17987,18083,1,10.11,0,1011.29,5.0,5.0,0.0,0.0,-17.29,9.99,1,100,20170703
SH603380,17988,18084,1,26.24,0,2623.64,6.0,5.0,0.0,1.0,44.36,26.74,1,100,20170703
SH600976,17989,18085,-1,27.29,1,2729.22,8.73,5.0,2.73,1.0,0.0,0.0,1,100,20170703
SZ002148,17990,18086,-1,10.82,1,1082.1,6.08,5.0,1.08,0.0,0.0,0.0,1,100,20170703
SZ002061,17991,18087,-1,9.47,1,947.04,5.95,5.0,0.95,0.0,0.0,0.0,1,100,20170703
SH603326,17992,18088,-1,28.09,1,2808.97,8.81,5.0,2.81,1.0,0.0,0.0,1,100,20170703
SZ200025,17993,18089,-1,11.89,1,1188.95,6.19,5.0,1.19,0.0,0.0,0.0,1,100,20170703
SZ300657,17994,18090,-1,49.48,1,4948.16,12.37,7.42,4.95,0.0,0.0,0.0,1,100,20170703
SZ300669,17995,18091,-1,19.16,1,1916.0,6.92,5.0,1.92,0.0,0.0,0.0,1,100,20170703
SH603043,17996,18092,-1,26.87,1,2687.46,8.69,5.0,2.69,1.0,0.0,0.0,1,100,20170703
SZ300668,17997,18093,-1,66.1,1,6609.88,16.52,9.91,6.61,0.0,0.0,0.0,1,100,20170703
SZ002725,17998,18094,-1,19.29,1,1928.55,6.93,5.0,1.93,0.0,0.0,0.0,1,100,20170703
SZ000565,17999,18095,-1,10.08,1,1008.11,6.01,5.0,1.01,0.0,0.0,0.0,1,100,20170703
SZ000565,18000,18096,-1,10.08,1,1008.11,6.01,5.0,1.01,0.0,0.0,0.0,1,100,20170703
SH603316,18001,18097,-1,20.09,1,2009.19,8.01,5.0,2.01,1.0,0.0,0.0,1,100,20170703
SH603380,18002,18098,-1,26.24,1,2623.64,8.62,5.0,2.62,1.0,0.0,0.0,1,100,20170703
