symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ000950,1242,1251,1,7.3,0,730.07,5.0,5.0,0.0,0.0,9.93,7.45,1,100,20160317
SH601996,3499,3537,1,8.1,0,809.62,6.0,5.0,0.0,1.0,14.38,8.3,1,100,20160810
SH600016,3519,3557,1,9.41,0,940.84,6.0,5.0,0.0,1.0,-10.84,9.36,1,100,20160811
SH601369,3529,3567,1,7.19,0,718.97,6.0,5.0,0.0,1.0,-13.97,7.11,1,100,20160811
SZ300358,3572,3611,1,21.8,0,2180.07,5.0,5.0,0.0,0.0,-14.07,21.71,1,100,20160815
SH601996,3577,3616,1,8.2,0,819.74,6.0,5.0,0.0,1.0,4.26,8.3,1,100,20160815
SZ002495,3602,3640,1,9.01,0,901.48,5.0,5.0,0.0,0.0,21.52,9.28,1,100,20160816
SZ300073,3625,3663,1,68.89,0,6889.17,10.33,10.33,0.0,0.0,-83.5,68.16,1,100,20160817
SH603016,3628,3666,1,52.68,0,5268.36,8.9,7.9,0.0,1.0,74.74,53.52,1,100,20160817
SH601996,3630,3668,1,8.38,0,837.8,6.0,5.0,0.0,1.0,-13.8,8.3,1,100,20160817
SH600139,3635,3673,1,14.51,0,1450.66,6.0,5.0,0.0,1.0,6.34,14.63,1,100,20160817
SZ000755,3659,1682,1,8.82,0,882.3,5.0,5.0,0.0,0.0,2.7,8.9,1,100,20160818
SZ002598,3660,3697,1,12.9,0,1289.76,5.0,5.0,0.0,0.0,0.24,12.95,1,100,20160818
SZ300102,3661,3698,1,8.55,0,855.14,5.0,5.0,0.0,0.0,-27.14,8.33,1,100,20160818
SH603569,3662,3699,1,39.36,0,3936.0,6.9,5.9,0.0,1.0,-6.9,39.36,1,100,20160818
SZ002808,3663,3700,1,16.25,0,1625.0,5.0,5.0,0.0,0.0,-5.0,16.25,1,100,20160818
SZ000918,3664,3701,1,11.93,0,1193.32,5.0,5.0,0.0,0.0,-0.32,11.98,1,100,20160818
SZ002786,3665,3703,1,27.17,0,2716.68,5.0,5.0,0.0,0.0,-6.68,27.15,1,100,20160818
SH603159,3666,3704,1,14.51,0,1451.0,6.0,5.0,0.0,1.0,-6.0,14.51,1,100,20160818
SZ002805,3667,3705,1,69.36,0,6936.14,10.4,10.4,0.0,0.0,-62.54,68.84,1,100,20160818
SZ300535,3668,3706,1,39.0,0,3900.0,5.85,5.85,0.0,0.0,-5.85,39.0,1,100,20160818
