symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SH600466,7427,0,1,5,9.78,6.0,5.0,0.0,1.0,978.0,0,3,1,20161212,100
SZ000635,7526,0,1,5,28.32,5.0,5.0,0.0,0.0,2831.83,0,3,1,20161215,100
SH600790,7527,0,1,5,7.29,6.0,5.0,0.0,1.0,729.17,0,3,1,20161215,100
SZ300008,7528,0,1,5,22.9,5.0,5.0,0.0,0.0,2289.51,0,3,1,20161215,100
SZ002222,7529,0,1,5,13.85,5.0,5.0,0.0,0.0,1384.5,0,3,1,20161215,100
SZ000595,7530,0,1,5,17.27,5.0,5.0,0.0,0.0,1727.19,0,3,1,20161215,100
SZ300103,7531,0,1,5,22.7,5.0,5.0,0.0,0.0,2269.92,0,3,1,20161215,100
SH600275,7532,0,1,5,18.77,6.0,5.0,0.0,1.0,1877.49,0,3,1,20161215,100
SZ300126,7533,0,1,5,11.59,5.0,5.0,0.0,0.0,1158.7,0,3,1,20161215,100
SZ002561,7536,0,1,5,16.68,5.0,5.0,0.0,0.0,1667.9,0,3,1,20161215,100
SZ000555,7537,0,1,5,22.92,5.0,5.0,0.0,0.0,2291.78,0,3,1,20161215,100
SH603559,7540,0,1,5,35.11,6.27,5.27,0.0,1.0,3511.0,0,3,1,20161215,100
SZ000514,7541,0,1,5,9.82,5.0,5.0,0.0,0.0,982.25,0,3,1,20161215,100
SH603708,7542,0,1,5,23.76,6.0,5.0,0.0,1.0,2376.0,0,3,1,20161215,100
SH603036,7543,0,1,5,14.42,6.0,5.0,0.0,1.0,1442.0,0,3,1,20161215,100
SH603319,7544,0,1,5,43.0,7.45,6.45,0.0,1.0,4300.0,0,3,1,20161215,100
SZ002105,7545,0,1,5,12.01,5.0,5.0,0.0,0.0,1201.0,0,3,1,20161215,100
SZ300308,7546,0,1,5,23.49,5.0,5.0,0.0,0.0,2349.27,0,3,1,20161215,100
SZ002110,7547,0,1,5,13.3,5.0,5.0,0.0,0.0,1330.16,0,3,1,20161215,100
SH600610,7548,0,1,5,12.02,6.0,5.0,0.0,1.0,1201.56,0,3,1,20161215,100
SZ300571,7549,0,1,5,20.98,5.0,5.0,0.0,0.0,2098.0,0,3,1,20161215,100
SZ002419,7550,0,1,5,15.26,5.0,5.0,0.0,0.0,1525.57,0,3,1,20161215,100
SZ300223,7551,1,-1,5,47.1,11.78,7.07,4.71,0.0,4710.14,2984,3,1,20161216,100
SZ002041,7552,1,-1,5,20.43,7.04,5.0,2.04,0.0,2042.5,7354,3,1,20161216,100
SZ002122,7553,1,-1,5,13.08,6.31,5.0,1.31,0.0,1308.14,7387,3,1,20161216,100
SH603033,7554,1,-1,5,47.46,12.86,7.12,4.75,1.0,4745.62,7388,3,1,20161216,100
SH600608,7555,1,-1,5,21.39,8.14,5.0,2.14,1.0,2138.51,7390,3,1,20161216,100
SZ002561,7556,1,-1,5,17.68,6.77,5.0,1.77,0.0,1767.97,7391,3,1,20161216,100
SZ300510,7557,1,-1,5,45.29,11.32,6.79,4.53,0.0,4529.35,7392,3,1,20161216,100
SH603660,7558,1,-1,5,31.79,9.18,5.0,3.18,1.0,3178.94,7393,3,1,20161216,100
SH603928,7559,1,-1,5,20.55,8.06,5.0,2.06,1.0,2055.34,7396,3,1,20161216,100
SZ000663,7560,1,-1,5,18.0,6.8,5.0,1.8,0.0,1799.55,7398,3,1,20161216,100
SZ300573,7561,1,-1,5,12.69,6.27,5.0,1.27,0.0,1268.82,7399,3,1,20161216,100
SH603990,7562,1,-1,5,23.83,8.38,5.0,2.38,1.0,2382.88,7400,3,1,20161216,100
SZ002828,7563,1,-1,5,29.53,7.95,5.0,2.95,0.0,2953.16,7401,3,1,20161216,100
