symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ300277,15468,0,1,5,9.93,5.0,5.0,0.0,0.0,993.0,0,3,1,20171218,100
SZ002080,15510,0,1,5,23.29,5.0,5.0,0.0,0.0,2328.81,0,3,1,20171220,100
SH600025,15511,0,1,5,4.15,6.0,5.0,0.0,1.0,415.0,0,3,1,20171220,100
SZ002916,15512,0,1,5,44.76,6.71,6.71,0.0,0.0,4476.0,0,3,1,20171220,100
SZ300052,15513,1,-1,5,15.24,6.52,5.0,1.52,0.0,1524.0,15069,3,1,20171221,100
SH603177,15514,1,-1,5,21.45,8.15,5.0,2.15,1.0,2145.1,15239,3,1,20171221,100
SZ300500,15515,1,-1,5,38.12,9.53,5.72,3.81,0.0,3812.38,15286,3,1,20171221,100
SH601218,15516,1,-1,5,3.53,6.35,5.0,0.35,1.0,352.74,15290,3,1,20171221,100
SH601069,15517,1,-1,5,15.73,7.57,5.0,1.57,1.0,1573.04,15291,3,1,20171221,100
SZ300016,15518,1,-1,5,13.47,6.35,5.0,1.35,0.0,1346.73,15300,3,1,20171221,100
SZ000856,15519,1,-1,5,20.17,7.02,5.0,2.02,0.0,2017.14,15305,3,1,20171221,100
SH601069,15520,1,-1,5,15.62,7.56,5.0,1.56,1.0,1562.23,15323,3,1,20171221,100
SZ300731,15521,1,-1,5,36.27,9.07,5.44,3.63,0.0,3626.85,15349,3,1,20171221,100
SZ300386,15522,1,-1,5,17.42,6.74,5.0,1.74,0.0,1742.4,15350,3,1,20171221,100
SH603608,15523,1,-1,5,11.75,7.17,5.0,1.17,1.0,1174.52,15353,3,1,20171221,100
SZ300465,15524,1,-1,5,9.6,5.96,5.0,0.96,0.0,959.63,15354,3,1,20171221,100
SZ002657,15525,1,-1,5,23.37,7.34,5.0,2.34,0.0,2336.54,15356,3,1,20171221,100
