symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ300035,17413,17683,1,8.14,0,814.4,5.0,5.0,0.0,0.0,16.6,8.36,1,100,20170626
SZ000627,17414,17684,1,8.29,0,828.91,5.0,5.0,0.0,0.0,-11.91,8.22,1,100,20170626
SZ300662,17415,17685,1,27.27,0,2726.59,5.0,5.0,0.0,0.0,-133.59,25.98,1,100,20170626
SZ300657,17416,17686,1,39.36,0,3935.55,5.9,5.9,0.0,0.0,138.55,40.8,1,100,20170626
SZ300665,17417,17687,1,34.43,0,3443.0,5.16,5.16,0.0,0.0,-5.16,34.43,1,100,20170626
SZ002346,17418,17688,1,28.12,0,2811.78,5.0,5.0,0.0,0.0,-42.78,27.74,1,100,20170626
SH600976,17419,17689,1,26.41,0,2641.47,6.0,5.0,0.0,1.0,31.53,26.79,1,100,20170626
SH603197,17420,17690,1,54.33,0,5432.87,9.15,8.15,0.0,1.0,49.98,54.92,1,100,20170626
SZ002524,17421,17691,1,8.57,0,857.22,5.0,5.0,0.0,0.0,2.78,8.65,1,100,20170626
SH603335,17422,17692,1,7.62,0,762.0,6.0,5.0,0.0,1.0,-6.0,7.62,1,100,20170626
SZ002510,17423,17693,1,7.78,0,778.06,5.0,5.0,0.0,0.0,-6.06,7.77,1,100,20170626
SZ000921,17424,17694,1,18.05,0,1805.4,5.0,5.0,0.0,0.0,-2.4,18.08,1,100,20170626
SZ000002,17425,17695,1,25.69,0,2569.11,5.0,5.0,0.0,0.0,73.89,26.48,1,100,20170626
SZ002876,17426,17696,1,58.94,0,5894.34,8.84,8.84,0.0,0.0,231.82,61.35,1,100,20170626
SH603316,17427,17697,1,15.82,0,1582.0,6.0,5.0,0.0,1.0,-6.0,15.82,1,100,20170626
SH603536,17428,17698,1,25.31,0,2531.04,6.0,5.0,0.0,1.0,-4.04,25.33,1,100,20170626
SZ300056,17429,17699,-1,14.81,1,1480.65,6.48,5.0,1.48,0.0,0.0,0.0,1,100,20170626
SH603879,17430,17700,-1,20.83,1,2083.0,8.08,5.0,2.08,1.0,0.0,0.0,1,100,20170626
SH603226,17431,17701,-1,34.75,1,3474.68,9.69,5.21,3.47,1.0,0.0,0.0,1,100,20170626
SZ002782,17432,17702,-1,21.22,1,2122.39,7.12,5.0,2.12,0.0,0.0,0.0,1,100,20170626
SZ300657,17433,17703,-1,39.36,1,3935.55,9.84,5.9,3.94,0.0,0.0,0.0,1,100,20170626
SZ002877,17434,17704,-1,26.62,1,2661.68,7.66,5.0,2.66,0.0,0.0,0.0,1,100,20170626
SH603767,17435,17705,-1,23.46,1,2345.72,8.35,5.0,2.35,1.0,0.0,0.0,1,100,20170626
SZ300668,17436,17706,-1,48.5,1,4850.0,12.13,7.28,4.85,0.0,0.0,0.0,1,100,20170626
SZ002883,17437,17707,-1,33.03,1,3303.0,8.3,5.0,3.3,0.0,0.0,0.0,1,100,20170626
SZ000995,17438,17708,-1,14.0,1,1399.59,6.4,5.0,1.4,0.0,0.0,0.0,1,100,20170626
SH603197,17439,17709,-1,54.33,1,5432.87,14.58,8.15,5.43,1.0,0.0,0.0,1,100,20170626
SZ002881,17440,17710,-1,15.61,1,1561.0,6.56,5.0,1.56,0.0,0.0,0.0,1,100,20170626
SZ300667,17441,17711,-1,24.93,1,2493.0,7.49,5.0,2.49,0.0,0.0,0.0,1,100,20170626
SZ002843,17442,17712,-1,30.45,1,3045.31,8.05,5.0,3.05,0.0,0.0,0.0,1,100,20170626
SZ300663,17443,17713,-1,25.19,1,2519.38,7.52,5.0,2.52,0.0,0.0,0.0,1,100,20170626
SH603316,17444,17714,-1,15.82,1,1582.0,7.58,5.0,1.58,1.0,0.0,0.0,1,100,20170626
