symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ002785,1503,1533,1,24.75,0,2474.61,5.0,5.0,0.0,0.0,-9.61,24.7,1,100,20160408
SZ002212,1504,1534,1,11.22,0,1121.71,5.0,5.0,0.0,0.0,-25.71,11.01,1,100,20160408
SZ002334,1505,1535,1,10.04,0,1003.98,5.0,5.0,0.0,0.0,-8.98,10.0,1,100,20160408
SZ002455,1506,1536,1,9.97,0,997.03,5.0,5.0,0.0,0.0,26.97,10.29,1,100,20160408
SH600462,1507,1537,1,9.17,0,917.19,6.0,5.0,0.0,1.0,-13.19,9.1,1,100,20160408
SZ300134,1508,1538,1,26.4,0,2640.06,5.0,5.0,0.0,0.0,16.94,26.62,1,100,20160408
SZ300484,1509,1539,1,84.73,0,8473.0,12.71,12.71,0.0,0.0,-12.71,84.73,1,100,20160408
SZ300503,1510,1540,-1,37.96,1,3796.48,9.49,5.69,3.8,0.0,0.0,0.0,1,100,20160408
SH600714,1511,1541,-1,13.68,1,1367.5,7.37,5.0,1.37,1.0,0.0,0.0,1,100,20160408
SZ000861,1512,1542,-1,6.22,1,622.12,5.62,5.0,0.62,0.0,0.0,0.0,1,100,20160408
SH600573,1513,1543,-1,15.76,1,1576.21,7.58,5.0,1.58,1.0,0.0,0.0,1,100,20160408
SZ002740,1514,1544,-1,68.5,1,6849.77,17.12,10.27,6.85,0.0,0.0,0.0,1,100,20160408
SZ300503,1515,1545,-1,37.96,1,3796.48,9.49,5.69,3.8,0.0,0.0,0.0,1,100,20160408
SZ002634,1516,1546,-1,58.56,1,5856.29,14.64,8.78,5.86,0.0,0.0,0.0,1,100,20160408
SH600755,1517,1547,-1,7.26,1,725.59,6.73,5.0,0.73,1.0,0.0,0.0,1,100,20160408
