symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SH603177,13927,14054,1,32.61,0,3261.45,6.0,5.0,0.0,1.0,-33.45,32.34,1,100,20170307
SZ300024,13928,14055,1,22.97,0,2296.69,5.0,5.0,0.0,0.0,-32.69,22.69,1,100,20170307
SZ300603,13929,14056,1,47.13,0,4713.33,7.07,7.07,0.0,0.0,29.6,47.5,1,100,20170307
SZ002577,13930,14057,1,33.11,0,3310.86,5.0,5.0,0.0,0.0,8.14,33.24,1,100,20170307
SH600209,13931,14058,1,14.29,0,1428.68,6.0,5.0,0.0,1.0,-28.68,14.06,1,100,20170307
SZ000973,13932,14059,1,8.74,0,874.21,5.0,5.0,0.0,0.0,-9.21,8.7,1,100,20170307
SZ300340,13933,14060,1,58.78,0,5877.55,8.82,8.82,0.0,0.0,-161.37,57.25,1,100,20170307
SZ300581,13934,14061,1,127.63,0,12763.34,19.15,19.15,0.0,0.0,-102.49,126.8,1,100,20170307
SZ002848,13935,14062,1,37.15,0,3714.52,5.57,5.57,0.0,0.0,49.91,37.7,1,100,20170307
SZ002820,13936,14063,1,51.74,0,5173.54,7.76,7.76,0.0,0.0,-206.3,49.75,1,100,20170307
SZ300619,13937,14064,1,23.14,0,2314.0,5.0,5.0,0.0,0.0,-5.0,23.14,1,100,20170307
SZ300597,13938,14065,1,29.62,0,2961.61,5.0,5.0,0.0,0.0,84.39,30.51,1,100,20170307
SZ300044,13939,14066,1,19.08,0,1907.66,5.0,5.0,0.0,0.0,-26.66,18.86,1,100,20170307
SZ002851,13940,14067,1,19.27,0,1927.0,5.0,5.0,0.0,0.0,-5.0,19.27,1,100,20170307
SH600577,13941,14068,1,6.13,0,613.0,6.0,5.0,0.0,1.0,-6.0,6.13,1,100,20170307
SZ300612,13942,14069,1,80.51,0,8051.33,12.08,12.08,0.0,0.0,181.59,82.45,1,100,20170307
SZ002799,13943,14070,1,50.48,0,5048.23,7.57,7.57,0.0,0.0,-105.8,49.5,1,100,20170307
SH603696,13944,14071,1,48.19,0,4818.51,8.23,7.23,0.0,1.0,-71.74,47.55,1,100,20170307
SH603159,13945,14072,1,57.1,0,5709.72,9.56,8.56,0.0,1.0,148.72,58.68,1,100,20170307
SZ300618,13946,14073,1,19.72,0,1972.0,5.0,5.0,0.0,0.0,-5.0,19.72,1,100,20170307
SZ300586,13947,14074,-1,42.61,1,4261.17,10.65,6.39,4.26,0.0,0.0,0.0,1,100,20170307
SZ300578,13948,14075,-1,55.32,1,5532.29,13.83,8.3,5.53,0.0,0.0,0.0,1,100,20170307
SZ300615,13949,14076,-1,60.01,1,6001.41,15.0,9.0,6.0,0.0,0.0,0.0,1,100,20170307
SZ000595,13950,14077,-1,9.02,1,901.56,5.9,5.0,0.9,0.0,0.0,0.0,1,100,20170307
SH600319,13951,14078,-1,12.85,1,1284.99,7.28,5.0,1.28,1.0,0.0,0.0,1,100,20170307
SZ300073,13952,14079,-1,57.88,1,5787.77,14.47,8.68,5.79,0.0,0.0,0.0,1,100,20170307
SH600939,13953,14080,-1,11.65,1,1165.0,7.17,5.0,1.17,1.0,0.0,0.0,1,100,20170307
SH603628,13954,14081,-1,31.72,1,3171.71,9.17,5.0,3.17,1.0,0.0,0.0,1,100,20170307
SZ300603,13955,14082,-1,47.13,1,4713.33,11.78,7.07,4.71,0.0,0.0,0.0,1,100,20170307
SZ300340,13956,14083,-1,58.78,1,5877.55,14.69,8.82,5.88,0.0,0.0,0.0,1,100,20170307
SH600577,13957,14084,-1,6.13,1,613.0,6.61,5.0,0.61,1.0,0.0,0.0,1,100,20170307
SZ300612,13958,14085,-1,80.51,1,8051.33,20.13,12.08,8.05,0.0,0.0,0.0,1,100,20170307
SZ002805,13959,14086,-1,52.85,1,5284.86,13.21,7.93,5.28,0.0,0.0,0.0,1,100,20170307
SZ002805,13960,14087,-1,52.85,1,5284.86,13.21,7.93,5.28,0.0,0.0,0.0,1,100,20170307
SH603817,13961,14088,-1,16.59,1,1659.0,7.66,5.0,1.66,1.0,0.0,0.0,1,100,20170307
